3,3,3,77,0,1,0,2,1,0,1,0,1,1,3,0,1,0,4,2,4,4,1
1,3,1,67,0,1,0,2,0,1,4,1,1,1,3,0,1,1,2,1,4,2,0
2,1,2,79,0,1,0,2,0,0,2,1,1,0,1,0,1,0,3,1,4,1,1
4,1,1,78,0,1,0,2,0,0,1,0,1,0,1,0,1,0,4,4,4,4,0
3,3,1,68,0,0,0,1,0,0,1,1,1,0,1,0,1,0,4,3,4,2,0
2,3,4,75,0,1,0,2,0,1,3,1,1,1,3,0,1,0,2,1,1,2,1
4,1,2,97,0,1,0,2,0,1,4,0,1,1,1,0,1,0,4,3,1,2,0
2,3,4,78,0,1,0,2,0,1,4,0,1,1,3,0,1,0,3,1,3,3,1
4,1,3,66,0,0,0,2,1,1,4,0,1,1,3,1,0,0,1,2,4,4,1
2,3,2,70,0,0,0,2,0,0,1,1,1,0,2,0,1,0,3,3,1,4,0
2,3,1,73,0,1,0,1,0,0,2,0,1,0,1,0,1,1,4,4,2,2,0
1,3,3,71,1,0,1,2,0,1,3,0,1,1,2,0,1,1,3,2,1,2,1
2,3,1,69,0,0,0,1,0,1,4,1,1,1,1,1,0,1,3,2,3,2,0
4,1,3,64,0,0,0,1,0,1,1,0,1,1,2,0,1,1,1,4,3,3,1
2,3,3,76,0,0,0,1,0,1,2,1,1,1,3,0,1,1,2,4,3,1,1
4,3,3,62,0,1,0,1,0,1,2,0,0,0,1,0,1,0,4,3,1,1,0
3,3,4,67,0,1,0,1,0,1,4,0,1,1,3,1,1,0,2,1,2,4,1
3,3,3,99,0,0,0,1,0,1,3,0,1,1,1,0,1,0,1,2,1,2,0
1,1,3,73,0,0,0,2,0,1,3,1,1,0,2,0,0,1,3,3,1,3,1
4,3,4,71,0,1,0,1,0,0,1,0,1,0,1,0,1,1,3,3,3,2,0
2,3,4,76,0,1,0,1,0,1,3,1,1,1,2,0,1,0,1,3,4,2,0
4,3,1,65,0,1,0,2,0,0,2,0,1,0,1,0,1,0,3,1,3,3,0
1,2,2,78,0,1,0,2,0,0,2,0,0,0,1,0,1,0,1,3,4,4,0
3,2,4,72,0,1,0,2,0,1,3,0,0,1,3,1,1,0,3,2,4,2,0
2,1,2,77,0,1,0,2,0,0,1,0,1,0,1,0,1,0,2,3,2,4,0
2,3,3,77,0,1,1,2,0,0,1,0,1,0,1,0,0,0,1,4,3,2,0
3,1,1,74,1,1,0,2,0,1,2,0,1,1,1,0,0,1,1,2,1,4,1
3,3,4,88,0,1,0,2,0,1,4,0,1,1,3,0,1,0,4,2,3,4,0
2,3,1,71,0,0,0,2,0,0,2,0,1,1,1,0,1,1,3,3,2,3,0
3,2,4,52,0,1,0,1,0,1,3,0,1,1,3,0,1,1,2,3,1,3,0
2,1,2,65,0,0,0,2,1,1,3,0,1,1,3,0,0,0,2,1,1,3,1
4,1,3,82,0,1,0,2,0,1,3,0,1,1,3,0,0,0,4,4,4,1,0
4,1,3,62,0,1,1,2,0,1,2,0,1,1,3,0,1,0,1,4,2,4,1
1,3,1,55,0,0,0,1,0,1,4,1,0,0,2,0,1,1,2,2,1,1,0
2,3,3,70,0,0,0,2,0,1,1,0,1,0,1,0,1,1,4,2,2,4,0
2,1,2,64,0,0,1,2,0,1,1,0,1,0,1,0,0,0,4,3,4,3,0
2,3,1,72,0,1,1,1,0,1,1,0,1,1,1,0,1,1,3,2,1,3,1
2,3,4,66,0,0,0,2,0,1,3,0,1,0,1,0,0,1,1,3,3,2,0
3,1,4,67,0,1,1,2,0,1,2,0,1,0,3,0,0,1,4,2,1,4,0
3,3,3,69,0,1,0,2,0,0,2,1,1,0,1,1,1,0,3,4,4,2,0
3,3,3,77,1,1,0,2,0,0,3,0,1,0,2,0,1,0,1,1,4,2,0
4,3,2,71,0,1,0,2,0,1,4,0,0,1,3,0,1,0,2,2,4,1,1
4,3,2,74,0,0,0,2,0,1,2,0,1,1,2,0,0,0,4,2,3,4,0
2,1,3,71,0,0,0,2,0,1,4,0,1,1,3,0,1,0,1,1,3,2,1
3,3,4,69,0,1,0,1,0,1,4,1,1,1,3,0,1,0,4,3,2,3,0
4,3,1,79,0,1,1,1,0,1,4,0,1,1,2,0,1,0,3,1,2,1,0
3,3,1,82,0,1,1,2,0,1,1,1,1,0,1,0,1,1,3,3,4,1,0
4,1,2,69,0,1,0,2,0,0,1,0,1,0,1,0,1,0,4,1,3,3,0
4,3,2,63,0,0,0,1,0,1,4,0,1,1,3,0,1,1,4,4,2,3,0
4,3,1,65,0,1,0,2,0,0,4,0,0,0,1,1,1,1,4,2,4,2,0
1,3,4,85,0,1,0,2,0,1,4,0,1,1,3,0,1,1,4,3,1,2,1
1,3,1,62,0,1,0,2,0,1,1,1,0,0,2,0,1,0,2,4,2,4,0
1,3,2,66,0,1,0,1,0,1,3,1,1,1,2,0,0,0,1,1,4,4,1
4,1,1,86,0,1,0,2,0,0,3,0,1,0,1,0,1,1,2,4,3,2,0
4,3,2,71,1,1,0,1,0,1,3,0,0,1,3,0,1,1,3,4,1,4,0
1,3,4,64,0,1,0,1,0,0,1,0,1,0,1,0,0,0,3,2,4,2,0
2,3,1,93,0,0,0,1,0,1,4,1,0,1,1,0,1,1,4,1,2,3,0
1,2,1,94,0,1,0,1,0,1,3,0,1,1,3,0,0,0,3,3,3,4,1
4,1,3,74,0,1,0,2,0,1,3,0,1,1,2,0,0,0,2,2,1,3,1
4,3,2,56,0,1,0,2,0,1,1,1,1,1,3,0,1,0,4,3,2,2,0
4,3,3,66,0,1,0,1,0,1,2,0,1,0,3,0,1,0,3,1,2,4,0
2,1,1,85,0,0,0,2,0,1,3,0,1,1,3,0,1,1,4,1,2,3,0
4,3,1,86,0,1,0,1,0,0,2,0,1,0,1,0,1,0,4,3,3,1,0
4,1,3,69,0,1,0,1,0,1,3,0,1,1,3,0,1,0,3,2,1,4,1
3,3,1,66,0,0,0,2,0,0,2,1,1,0,1,0,0,0,3,3,4,4,0
3,1,3,71,0,1,0,2,0,1,3,1,1,0,2,0,0,0,1,2,4,2,0
4,2,2,82,0,1,0,2,0,0,1,0,1,0,1,0,1,0,2,2,1,4,0
2,3,3,111,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1,3,1,3,0
2,1,1,68,0,1,0,2,0,1,2,1,1,1,3,0,0,0,3,2,4,4,1
2,3,3,68,0,1,0,2,0,0,1,0,1,0,1,0,1,0,2,3,2,4,0
3,3,4,70,0,1,1,2,0,1,2,0,1,1,3,0,1,1,3,2,2,2,0
3,2,1,63,0,1,0,2,0,0,1,0,1,0,1,0,1,0,1,4,1,4,0
2,3,1,72,0,0,0,1,0,0,1,0,0,0,1,0,1,1,3,4,1,3,0
2,3,3,77,0,0,1,1,0,1,4,0,1,0,1,0,0,0,4,4,1,2,0
1,3,4,79,0,1,1,2,0,0,4,0,1,1,3,0,1,0,2,1,3,3,0
4,3,4,82,0,0,0,1,0,1,4,0,1,0,1,0,1,1,3,3,4,2,0
2,3,4,92,0,1,0,2,0,1,2,0,1,1,2,0,1,1,4,4,1,4,0
2,3,4,69,0,1,0,2,0,1,4,0,1,1,2,0,1,1,2,4,2,4,0
2,1,2,64,0,1,0,1,0,1,4,0,1,1,2,0,0,1,1,4,2,3,1
2,2,3,80,0,0,0,2,0,0,2,0,1,1,2,0,1,1,4,4,1,4,0
1,2,3,70,0,0,0,1,0,1,3,0,0,1,3,0,1,0,4,1,2,2,1
1,2,1,80,0,0,0,2,0,0,2,1,1,0,1,0,1,1,4,3,4,3,0
1,1,3,83,0,1,0,1,0,1,3,0,1,1,3,0,0,1,1,1,2,3,1
3,3,4,65,0,1,0,2,0,0,2,0,0,1,3,0,1,1,1,1,2,1,1
3,3,3,64,0,1,0,2,1,1,3,0,1,1,2,0,1,1,1,1,4,2,1
1,1,3,77,0,1,0,2,0,1,3,0,1,1,3,0,1,0,1,2,1,3,1
3,2,3,85,0,1,0,1,0,1,4,0,1,1,3,0,1,0,4,3,3,3,1
3,2,4,81,0,1,0,2,0,1,4,1,1,1,3,0,1,0,3,1,2,4,0
2,3,2,70,0,1,0,1,0,1,1,0,1,1,1,0,1,0,2,3,4,4,1
1,3,2,77,0,1,1,2,0,1,4,0,1,1,3,0,1,1,1,1,4,2,0
1,3,3,68,0,1,0,1,0,1,4,0,0,1,3,0,1,0,2,3,1,3,0
3,1,3,76,0,1,0,2,0,0,2,0,1,0,1,0,1,0,3,4,3,1,0
1,3,2,82,0,1,0,1,0,1,2,0,1,1,3,1,1,1,2,1,3,3,0
3,3,4,86,0,0,0,2,0,0,1,1,1,0,1,0,1,1,3,3,4,1,0
2,1,2,65,1,0,0,2,0,0,1,0,1,0,1,0,0,0,4,4,4,2,0
3,3,3,63,0,1,0,2,0,1,4,0,1,1,3,0,1,0,4,1,3,3,0
1,1,1,67,0,0,0,2,0,1,4,1,1,1,2,0,0,1,1,1,3,4,1
1,3,2,78,0,0,0,2,0,0,1,1,1,0,3,0,1,0,3,1,3,3,0
2,1,1,69,0,0,0,2,0,1,1,1,1,1,3,0,0,0,4,1,3,4,1
3,1,4,68,0,1,0,1,0,1,2,0,1,1,1,0,1,0,2,2,4,1,0
3,1,4,68,0,1,1,1,0,1,2,0,0,1,1,0,0,0,1,2,1,1,0
2,2,4,70,0,0,0,1,0,0,2,0,1,0,1,0,1,0,4,4,4,1,0
4,3,1,56,0,1,0,2,0,1,2,0,1,1,3,0,1,0,4,2,1,2,0
3,3,4,70,0,1,0,2,0,0,1,1,0,0,1,0,0,0,4,2,1,3,0
1,1,1,84,0,0,0,1,0,0,1,0,1,0,1,0,1,0,3,4,4,1,0
1,3,3,81,0,1,0,2,0,0,3,0,1,1,2,1,1,0,3,2,3,1,0
3,3,2,56,0,1,0,2,0,1,3,0,1,1,3,0,1,1,1,2,4,3,1
3,1,3,74,0,1,0,2,0,1,4,0,1,1,3,0,0,1,2,1,3,2,1
3,3,3,87,0,1,0,2,0,1,4,0,1,1,1,0,1,0,3,3,3,3,1
4,3,1,75,0,1,1,1,0,0,1,1,1,0,2,0,1,1,4,4,2,1,0
1,3,4,76,0,1,1,2,0,1,3,1,1,1,3,0,0,0,3,4,2,4,0
3,1,3,71,0,0,0,2,0,1,2,0,1,1,2,0,0,1,4,2,1,3,0
1,3,3,73,0,1,0,2,0,1,2,0,1,1,1,0,1,0,2,2,1,2,1
3,3,2,75,0,1,0,2,0,0,1,0,1,1,1,0,1,1,2,2,1,3,0
2,3,2,64,0,1,0,1,0,1,1,0,1,0,2,1,1,0,4,2,3,3,1
3,1,3,56,0,0,0,2,0,1,1,1,0,0,1,0,0,1,2,4,2,4,0
3,3,3,63,0,0,1,2,0,0,2,0,1,0,1,0,0,0,4,4,4,3,0
3,2,4,66,0,0,0,2,0,0,1,0,1,0,1,0,1,1,3,3,4,3,0
4,1,2,75,0,1,0,2,0,1,4,0,1,0,1,0,1,0,3,1,1,2,0
4,3,4,77,0,0,1,2,0,1,4,0,1,1,3,0,1,0,1,3,3,4,0
1,2,3,78,0,1,0,2,1,1,4,1,1,1,3,0,1,0,4,3,4,2,0
1,1,2,71,0,1,0,1,0,1,3,1,1,1,3,0,1,1,1,1,3,1,1
1,3,4,76,0,1,0,2,0,0,1,0,1,1,1,0,0,1,4,1,3,1,0
1,3,4,73,0,0,0,2,0,0,1,0,1,0,1,0,0,0,4,4,1,4,0
1,3,1,68,0,0,0,2,0,1,3,0,1,1,3,0,1,0,1,4,1,2,1
1,1,4,87,0,1,0,2,0,1,2,1,1,0,1,0,1,1,1,1,1,3,0
1,1,3,71,0,1,0,2,0,0,1,0,1,0,1,0,1,1,4,4,1,3,0
2,3,4,68,0,0,0,2,0,1,3,0,1,1,3,0,1,0,2,3,2,2,1
3,3,3,70,0,1,0,2,0,1,4,0,1,1,3,0,1,0,1,3,1,3,0
2,1,3,53,0,1,1,2,0,1,4,1,1,1,1,0,0,0,3,1,1,1,0
2,2,3,64,0,0,0,1,0,1,1,1,0,1,2,0,1,0,2,3,4,1,1
1,3,2,68,0,0,0,2,0,1,3,0,1,1,3,0,1,1,2,1,2,1,1
4,1,3,88,0,1,0,2,0,1,4,1,1,1,2,0,1,0,2,4,1,1,0
4,1,4,71,0,1,0,2,0,1,3,0,1,1,3,0,1,0,4,1,3,4,0
1,3,3,72,0,0,0,1,0,0,1,1,1,1,1,0,1,0,2,4,2,4,0
2,3,2,71,0,1,0,2,0,1,2,0,1,0,3,0,1,0,2,4,2,2,0
3,2,4,85,0,1,0,2,0,0,2,0,1,0,2,1,1,1,2,2,3,3,0
1,1,1,66,0,1,0,2,1,1,3,0,1,1,3,0,0,0,3,3,1,2,1
2,3,4,83,1,1,0,1,1,1,4,1,1,1,3,0,1,1,1,1,1,4,0
4,3,4,69,0,1,0,1,0,0,4,0,1,1,1,0,1,0,1,2,3,4,0
1,3,2,87,0,1,0,2,0,1,3,0,0,1,2,0,1,0,1,1,3,3,1
1,3,3,74,0,1,0,2,0,0,1,1,1,0,1,0,1,1,4,3,2,1,0
4,3,4,63,0,0,0,1,0,1,3,0,1,1,2,0,1,0,3,2,1,1,0
1,3,3,66,0,1,0,2,0,1,3,0,1,1,2,0,1,1,3,1,2,1,0
3,3,3,101,0,1,0,2,0,0,2,0,1,0,1,0,1,1,2,4,4,4,0
4,2,1,71,0,0,0,2,0,1,1,0,1,1,3,1,1,1,1,2,1,4,0
3,1,2,60,0,0,0,2,0,1,4,1,1,1,3,0,1,1,1,4,1,2,0
1,1,3,69,0,0,1,2,0,0,1,1,1,0,1,0,0,1,4,2,2,2,0
2,3,2,67,0,0,0,2,0,1,3,0,0,1,3,0,1,1,3,1,2,4,1
4,1,1,67,0,1,0,1,1,1,1,0,1,1,1,0,0,0,2,4,2,2,0
2,3,3,75,0,0,1,1,0,1,3,1,1,1,1,0,1,1,2,2,2,4,0
3,3,2,75,0,1,0,2,0,0,3,0,0,1,2,0,1,0,1,1,1,3,0
1,1,1,70,0,1,0,2,0,0,2,0,1,0,3,0,1,0,3,4,2,2,0
1,3,1,86,0,1,0,1,0,1,1,0,1,1,1,0,0,0,4,2,4,1,0
4,1,1,70,0,1,1,1,0,0,1,0,1,0,1,0,1,1,2,4,3,2,0
1,2,3,74,0,0,0,1,0,1,3,0,1,1,2,0,1,0,3,1,1,3,1
4,3,4,85,0,1,0,1,0,1,4,0,1,1,3,0,1,1,1,1,3,3,1
4,3,3,80,0,1,0,1,0,1,3,0,1,1,3,1,1,0,2,1,4,1,1
4,1,1,70,0,0,1,2,0,0,2,1,0,0,1,0,0,0,2,2,4,4,0
1,3,1,68,0,1,0,1,0,0,2,1,1,0,1,1,1,1,3,4,2,3,0
3,1,2,78,0,1,0,2,0,0,2,0,1,0,1,0,0,0,3,1,2,2,0
4,1,3,78,0,1,0,2,0,0,2,1,1,0,1,0,1,0,4,3,2,3,0
3,3,3,64,0,0,0,1,0,1,1,0,1,1,3,0,1,0,4,1,4,2,1
3,1,4,75,0,1,0,2,0,0,1,0,1,0,3,0,1,1,1,1,1,3,1
1,3,2,75,0,1,0,2,0,0,4,0,1,0,1,0,1,0,3,4,4,3,0
4,3,2,80,0,0,0,2,0,0,1,0,1,1,1,0,1,1,1,3,2,4,0
2,2,4,68,0,1,0,2,0,0,1,1,1,0,1,0,0,0,4,4,2,4,0
1,1,4,71,0,0,0,2,0,0,1,0,1,1,1,0,0,1,3,3,1,2,1
3,1,4,68,0,1,0,2,0,0,1,1,1,0,1,0,1,0,4,1,1,3,1
2,1,1,85,1,0,1,2,0,1,3,0,1,1,3,0,0,0,1,1,4,1,1
1,3,4,72,0,1,0,2,0,1,4,0,1,1,3,0,1,0,2,1,3,1,1
3,3,4,81,0,0,0,1,0,1,1,0,1,0,1,0,1,0,2,4,3,3,0
2,3,3,78,0,0,0,1,0,0,2,0,1,1,3,0,1,0,3,2,2,1,0
1,1,3,71,0,0,0,1,0,1,3,1,0,1,3,0,1,1,1,3,1,2,1
2,1,3,74,0,1,0,1,0,1,3,0,1,1,1,0,1,0,2,4,4,3,0
2,3,4,70,0,0,0,2,0,0,3,1,0,1,3,0,0,1,2,1,1,3,0
1,1,4,71,0,0,0,2,0,1,3,0,1,1,3,0,0,0,2,1,4,3,1
3,2,4,67,0,1,0,1,1,1,2,0,1,1,3,0,0,0,1,1,1,1,1
2,1,3,85,0,0,0,2,0,1,3,1,1,1,3,0,0,0,3,2,1,4,0
3,3,1,63,0,1,0,2,0,1,4,0,1,0,2,0,1,0,4,3,4,1,0
1,1,3,63,0,1,0,2,0,0,2,0,1,0,1,0,1,0,4,4,1,1,1
3,1,4,90,0,0,0,2,0,0,1,1,0,0,1,0,1,1,3,2,2,1,0
4,3,1,82,0,1,0,2,0,0,1,0,1,0,1,0,0,0,2,3,3,2,0
1,1,3,78,0,0,0,2,0,0,2,0,1,0,1,0,1,1,3,4,1,4,0
4,3,2,66,0,1,0,1,0,1,2,0,1,1,2,0,0,0,3,2,4,1,0
3,1,2,68,0,1,0,2,0,0,3,0,1,0,1,0,1,0,4,4,3,4,0
3,1,1,72,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,4,1,1,0
4,3,4,77,0,1,0,2,0,1,4,0,1,1,3,0,1,0,1,3,2,1,0
1,1,1,70,0,1,0,2,0,0,1,0,1,0,1,0,0,1,4,4,4,2,0
3,2,1,74,0,1,0,2,0,0,1,0,1,0,1,0,1,0,2,3,1,4,0
4,1,2,58,0,1,0,2,0,1,3,0,1,1,3,0,1,0,2,3,2,3,1
3,1,3,105,0,1,0,2,0,1,4,1,1,1,3,1,0,1,3,2,1,3,0
4,3,1,89,0,1,0,1,0,1,4,1,1,1,2,0,1,0,2,4,1,3,1
2,1,1,70,0,1,0,2,0,1,4,0,1,1,3,0,1,0,2,2,3,2,1
4,3,2,68,0,0,0,2,0,1,4,0,1,1,3,0,1,0,3,1,2,2,1
1,2,4,75,0,1,0,2,0,0,2,0,1,1,1,0,1,0,2,3,4,4,0
1,1,1,73,0,1,0,2,0,0,2,0,1,0,3,0,0,1,2,1,3,4,0
3,3,3,67,0,0,0,2,0,0,1,1,0,0,1,0,1,0,3,3,1,1,0
1,1,1,72,0,1,0,2,0,0,2,1,1,0,1,0,0,0,4,3,4,2,1
3,1,1,79,0,0,1,2,0,0,1,0,0,0,1,0,0,0,4,4,4,2,0
4,3,2,54,0,0,0,2,0,0,4,0,1,1,2,0,1,0,4,4,1,3,0
2,1,3,67,0,0,0,2,0,1,3,0,1,1,2,0,1,0,4,4,3,2,0
1,1,3,65,0,1,0,2,0,1,3,0,0,1,3,0,0,1,2,1,1,2,1
4,3,3,67,0,1,0,2,0,1,4,0,1,1,2,0,1,1,4,2,2,2,0
2,3,2,74,0,1,1,2,0,1,1,0,1,0,1,0,1,1,3,2,2,2,0
3,3,3,76,0,1,0,2,0,1,4,0,1,1,2,0,1,0,1,2,4,4,0
1,3,4,81,0,1,1,1,0,0,4,0,0,1,2,0,1,0,2,1,2,4,0
3,3,3,75,0,1,0,2,0,1,4,0,1,1,3,0,1,0,3,2,4,2,0
3,1,2,83,0,1,0,2,0,1,3,0,1,1,3,1,1,0,1,2,1,4,1
3,3,3,105,0,0,0,1,0,0,1,0,1,0,1,0,1,0,2,2,1,3,0
4,3,3,70,0,1,0,2,0,0,2,1,1,0,1,0,1,0,3,3,1,4,0
4,3,4,66,0,1,0,2,0,1,1,1,1,1,3,0,1,0,4,2,1,1,0
2,2,4,63,0,0,0,2,0,1,4,0,1,1,3,0,0,0,2,1,2,2,1
4,1,2,75,0,0,0,2,0,1,3,0,0,1,2,0,0,1,4,1,1,1,0
4,1,2,89,0,1,0,1,0,1,2,0,1,0,1,0,1,0,3,2,1,1,0
2,3,1,90,0,1,0,2,0,1,3,0,1,1,3,1,0,0,1,1,4,2,0
1,3,4,73,1,0,0,2,0,0,2,0,0,0,1,1,1,0,4,4,4,3,0
1,3,4,71,1,0,0,1,0,1,1,1,0,1,3,0,1,0,3,1,3,3,0
1,3,3,67,0,0,0,2,0,1,1,0,1,1,3,0,1,0,1,3,3,2,1
1,2,2,102,0,1,0,2,0,1,4,0,1,1,3,0,1,0,4,2,4,1,0
3,3,3,73,0,1,0,2,0,0,1,0,1,0,1,0,1,0,3,4,3,2,0
4,3,2,78,0,1,0,2,0,1,4,0,1,1,2,0,1,1,1,1,1,3,0
1,2,4,73,0,1,0,2,0,1,3,0,0,1,2,0,0,0,4,1,1,1,0
4,2,1,63,0,0,0,1,0,1,3,0,1,1,3,1,1,0,2,2,1,1,0
2,1,4,76,0,0,1,2,0,0,2,1,1,0,1,0,1,1,2,2,3,2,0
3,3,1,57,0,1,1,1,0,0,3,0,1,0,1,0,1,1,1,1,3,4,0
4,1,1,72,0,1,0,2,0,1,4,0,1,1,3,0,0,1,3,1,3,3,1
4,1,2,75,0,0,0,2,0,0,1,1,0,0,1,0,1,0,1,3,1,2,0
3,3,3,72,0,1,1,2,0,1,3,1,1,1,3,0,1,0,2,1,3,4,0
3,1,2,81,0,1,0,2,0,0,2,0,1,0,1,0,1,1,4,2,1,4,0
4,1,1,60,0,1,0,1,0,1,4,0,1,1,3,0,1,0,4,3,2,3,0
1,3,1,101,0,0,0,2,0,0,1,0,1,0,1,0,1,1,2,2,4,4,0
1,3,4,55,0,0,0,2,0,0,4,1,0,1,3,0,1,0,3,3,4,3,0
4,3,4,103,0,1,0,1,0,0,3,0,1,1,2,0,1,0,1,2,4,4,0
3,2,2,67,0,0,0,2,0,0,2,1,1,1,1,0,1,1,4,4,1,1,0
2,1,3,67,0,1,0,2,0,0,4,0,0,1,1,0,0,1,3,1,2,4,0
4,1,4,80,0,1,0,1,0,1,4,0,1,1,3,0,1,1,1,2,1,3,1
2,3,3,86,0,1,1,2,0,0,2,0,1,0,1,0,1,1,4,2,2,1,0
3,1,3,71,0,1,1,1,0,1,3,1,1,1,3,0,0,1,4,2,3,1,0
3,3,3,61,0,1,0,1,0,1,4,1,1,1,3,0,1,1,1,3,3,1,0
1,1,2,123,0,0,0,2,0,1,3,0,1,1,3,0,0,1,1,1,4,4,1
4,1,3,76,0,0,1,2,0,1,4,0,0,1,3,0,1,0,2,3,1,4,0
3,1,3,76,0,0,1,2,0,0,1,1,1,0,1,0,1,1,4,3,2,4,0
3,1,4,57,0,1,0,2,0,0,3,0,1,0,2,0,1,0,2,1,4,4,1
3,1,1,61,0,0,0,2,0,1,2,1,1,1,3,0,0,0,2,4,4,4,0
1,3,2,58,0,1,0,1,0,1,3,1,1,1,3,0,0,0,4,4,2,2,1
1,1,3,76,0,1,0,2,0,1,4,0,1,1,3,0,0,0,2,2,2,1,1
2,3,1,77,0,1,0,1,0,1,4,0,1,1,2,0,1,0,1,1,1,1,1
3,2,3,125,0,1,0,2,0,0,1,0,0,0,1,0,0,0,3,3,3,1,0
4,3,2,66,0,1,0,2,0,1,3,0,1,1,3,1,1,0,2,1,3,2,1
3,1,1,86,0,0,0,2,0,1,3,0,1,1,3,0,1,0,2,3,4,2,1
2,3,3,78,0,1,0,2,1,0,1,0,1,0,1,0,0,0,2,4,3,3,0
2,1,3,102,0,1,0,2,0,1,2,0,1,1,2,0,0,1,4,2,4,1,0
4,3,3,51,0,1,0,2,0,1,4,0,1,1,3,0,1,1,1,3,3,3,1
3,1,1,122,0,1,0,2,0,0,2,0,1,0,1,0,0,0,3,4,3,3,0
1,1,1,79,0,1,1,2,0,1,3,1,1,1,3,0,0,0,4,1,2,1,0
2,3,3,72,0,1,0,1,0,1,4,0,1,1,3,0,1,1,3,2,4,4,0
2,1,3,74,0,0,1,1,0,1,2,0,1,1,3,0,0,1,4,3,2,1,1
1,3,1,82,0,1,0,1,0,1,4,0,1,1,2,0,1,0,1,3,4,4,0
3,3,3,74,0,1,0,2,0,0,1,0,1,0,1,0,1,0,2,3,3,4,1
1,3,4,58,0,1,0,2,0,1,2,0,0,1,2,0,0,0,3,3,4,4,0
1,1,1,88,1,1,0,2,0,1,4,0,1,0,1,0,1,0,3,1,4,2,0
1,1,3,72,0,0,0,2,0,0,1,1,1,0,1,0,1,0,2,2,1,2,0
3,3,3,77,0,1,0,1,0,1,4,0,1,1,3,0,1,0,1,1,1,4,0
1,2,4,116,0,1,0,2,0,1,3,0,1,1,1,0,1,0,3,2,4,4,1
4,1,2,76,0,1,1,2,0,0,1,0,1,0,1,0,1,0,4,3,2,1,0
4,3,4,71,0,1,1,2,0,1,4,0,1,1,3,0,1,0,4,3,2,2,1
3,3,4,72,0,1,0,2,0,1,4,0,1,1,3,0,1,0,1,3,2,3,0
1,3,4,81,0,0,1,2,0,0,2,0,1,0,1,0,1,1,4,4,4,1,0
1,3,4,79,0,1,1,2,0,1,3,0,1,1,1,0,1,0,1,1,1,3,1
4,1,1,72,0,1,0,1,0,0,1,1,1,0,1,0,1,0,4,4,4,1,0
4,3,4,91,0,1,1,1,0,1,3,1,1,0,1,1,1,0,3,4,1,4,0
1,3,3,97,0,1,0,2,0,1,2,0,0,1,2,0,1,1,2,4,3,4,0
4,1,4,75,0,1,0,1,0,1,3,0,1,1,2,0,1,0,4,1,4,2,0
3,1,4,77,0,0,0,2,0,1,4,0,1,1,2,0,1,0,3,3,3,1,1
2,1,3,72,0,0,0,1,0,0,1,1,0,0,1,0,1,1,3,4,2,4,0
3,3,1,75,0,0,0,1,0,0,3,0,1,0,1,0,0,0,3,4,2,4,1
2,1,1,57,0,0,0,1,0,0,1,1,1,0,1,0,1,1,3,3,2,4,0
2,3,1,77,0,1,0,2,0,0,1,0,1,0,1,0,1,0,3,4,2,3,0
1,3,1,108,0,1,0,1,0,1,3,0,1,1,3,0,1,0,3,3,1,4,0
2,1,1,72,0,0,0,2,0,1,4,1,1,0,2,0,1,1,4,3,3,2,1
1,1,1,71,0,0,0,2,0,1,3,1,1,1,3,0,0,0,3,3,2,4,1
4,3,3,63,0,1,0,1,0,1,4,1,1,1,3,0,1,0,3,1,1,2,1
4,3,2,124,0,1,0,2,0,0,1,0,1,0,1,0,1,0,2,4,4,1,0
1,1,2,70,0,1,0,2,0,1,3,0,1,1,3,0,1,1,1,4,2,2,1
2,1,3,69,0,1,0,1,0,1,3,0,1,1,3,0,1,0,3,2,3,3,0
2,1,2,79,0,1,1,1,0,0,1,0,1,0,1,0,0,0,2,3,2,3,0
1,1,2,66,0,1,0,2,0,0,2,1,1,0,2,0,1,1,3,3,4,1,0
4,3,1,85,0,0,0,2,0,0,1,0,1,0,1,0,1,0,4,4,3,1,0
3,2,3,65,0,1,0,1,0,1,3,1,1,0,1,0,1,1,4,3,2,3,0
3,2,4,115,0,1,0,2,1,1,1,1,1,1,1,1,0,0,2,4,1,2,0
3,3,3,66,0,1,0,1,0,1,4,1,1,0,2,0,1,0,2,2,2,3,1
3,3,1,78,0,1,0,2,0,1,3,0,1,1,2,0,1,0,1,4,3,4,1
4,3,2,83,0,1,0,2,0,1,2,0,1,1,3,0,1,0,4,3,4,2,0
4,3,1,61,0,1,1,1,0,0,1,1,1,0,1,1,0,1,4,4,2,4,0
1,3,3,67,0,1,0,1,0,1,3,0,1,1,3,0,1,0,3,2,1,3,1
1,1,2,80,0,0,0,1,0,1,2,0,1,1,2,0,0,1,1,1,2,1,1
3,2,3,69,0,1,0,2,0,0,1,0,1,0,1,0,1,0,1,4,1,3,0
2,1,1,88,0,0,1,2,1,1,4,1,0,1,2,0,1,0,4,1,4,3,0
2,1,1,60,0,1,0,2,0,0,2,0,1,0,1,0,1,0,2,4,4,2,0
2,1,2,103,0,1,0,2,0,0,2,0,1,0,1,0,1,1,2,2,4,3,0
2,3,3,70,0,1,0,2,0,0,1,0,1,0,1,0,0,0,1,3,4,2,0
3,1,2,94,0,0,0,2,0,0,2,1,0,0,1,0,0,0,3,4,3,4,0
3,3,4,71,0,0,0,2,0,0,1,0,1,0,1,0,1,1,2,3,4,3,0
